ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,710596,Assistance during delivery: Traditional birth attendant,27.1,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTBA,,2008-09,DHS,3591,3733,,,
KEN,528562,Assistance during delivery: Traditional birth attendant,27.6,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACTBA,,2008-09,DHS,5852,6079,,,
KEN,310610,Assistance during delivery: Traditional birth attendant,25.7,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTBA,,2008-09,DHS,2365,2498,,,
KEN,710600,Assistance during delivery: Relative or other,21.1,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACREL,,2008-09,DHS,3591,3733,,,
KEN,528559,Assistance during delivery: Relative or other,21.2,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACREL,,2008-09,DHS,5852,6079,,,
KEN,310607,Assistance during delivery: Relative or other,21,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACREL,,2008-09,DHS,2365,2498,,,
KEN,710597,Assistance during delivery: No one,6.5,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNON,,2008-09,DHS,3591,3733,,,
KEN,528563,Assistance during delivery: No one,6.8,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNON,,2008-09,DHS,5852,6079,,,
KEN,310611,Assistance during delivery: No one,5.2,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNON,,2008-09,DHS,2365,2498,,,
KEN,710601,Assistance during delivery: don't know or missing,0.1,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDKM,,2008-09,DHS,3591,3733,,,
KEN,528564,Assistance during delivery: don't know or missing,0.2,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACDKM,,2008-09,DHS,5852,6079,,,
KEN,310608,Assistance during delivery: don't know or missing,0,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACDKM,,2008-09,DHS,2365,2498,,,
KEN,712097,Assistance during delivery: Total,100,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTOT,,2008-09,DHS,3591,3733,,,
KEN,528565,Assistance during delivery: Total,100,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACTOT,,2008-09,DHS,5852,6079,,,
KEN,310614,Assistance during delivery: Total,100,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTOT,,2008-09,DHS,2365,2498,,,
KEN,710593,Assistance during delivery from a skilled provider,44.7,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,2008-09,DHS,3591,3733,,,
KEN,528566,Assistance during delivery from a skilled provider,43.8,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACSKP,,2008-09,DHS,5852,6079,,,
KEN,310615,Assistance during delivery from a skilled provider,47.6,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACSKP,,2008-09,DHS,2365,2498,,,
KEN,710594,Delivery by cesarean section,6.7,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACCSC,,2008-09,DHS,3591,3733,,,
KEN,528567,Delivery by cesarean section,6.2,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACCSC,,2008-09,DHS,5852,6079,,,
KEN,310606,Delivery by cesarean section,7.1,1,KE,Kenya,2008,KE2008DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACCSC,,2008-09,DHS,2365,2498,,,
KEN,715245,Number of live births (or stillbirths) in the last two (or three/five) years,3591,0,KE,Kenya,2008,KE2008DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNUM,,2008-09,DHS,,3733,,,
KEN,530217,Number of live births (or stillbirths) in the last two (or three/five) years,5852,0,KE,Kenya,2008,KE2008DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNUM,,2008-09,DHS,,6079,,,
KEN,180542,Number of live births (or stillbirths) in the last two (or three/five) years,2365,0,KE,Kenya,2008,KE2008DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNUM,,2008-09,DHS,,2498,,,
KEN,246314,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),3733,0,KE,Kenya,2008,KE2008DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACUNW,,2008-09,DHS,3591,,,,
KEN,219566,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),6079,0,KE,Kenya,2008,KE2008DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACUNW,,2008-09,DHS,5852,,,,
KEN,310605,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),2498,0,KE,Kenya,2008,KE2008DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACUNW,,2008-09,DHS,2365,,,,
KEN,698402,Provider of mothers' first postnatal checkup: Doctor/nurse/midwife,31.2,1,KE,Kenya,2008,KE2008DHS,RH_PCMP_W_DOC,83663010,I,1000,0,Total,Total,0,,1,1,RHPCMPWDOC,,2008-09,DHS,2264,2373,,,
KEN,698401,No postnatal checkup for mother within first two days of birth,68.8,1,KE,Kenya,2008,KE2008DHS,RH_PCMP_W_NON,83663070,I,1000,0,Total,Total,0,,1,1,RHPCMPWNON,,2008-09,DHS,2264,2373,,,
KEN,698403,Provider of mothers' first postnatal checkup: Total,100,1,KE,Kenya,2008,KE2008DHS,RH_PCMP_W_TOT,83663080,T,1000,0,Total,Total,0,,1,1,RHPCMPWTOT,,2008-09,DHS,2264,2373,,,
KEN,708924,Number of mothers,2264,0,KE,Kenya,2008,KE2008DHS,RH_PCMP_W_NUM,83663090,D,1000,0,Total,Total,0,,1,1,RHPCMPWNUM,,2008-09,DHS,,2373,,,
KEN,350827,Number of mothers (unweighted),2373,0,KE,Kenya,2008,KE2008DHS,RH_PCMP_W_UNW,83663100,U,1000,0,Total,Total,0,,1,1,RHPCMPWUNW,,2008-09,DHS,2264,,,,
KEN,619207,Children with symptoms of ARI,7.8,1,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,,2008-09,DHS,3370,3513,,,
KEN,469265,Children with symptoms of ARI,7.6,1,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCARI,,2008-09,DHS,5481,5706,,,
KEN,619206,Number of children born in the last five (or three) years,3370,0,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNUM,,2008-09,DHS,,3513,,,
KEN,478997,Number of children born in the last five (or three) years,5481,0,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNUM,,2008-09,DHS,,5706,,,
KEN,173194,Number of children born in the last five (or three) years (unweighted),3513,0,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUNW,,2008-09,DHS,3370,,,,
KEN,339234,Number of children born in the last five (or three) years (unweighted),5706,0,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUNW,,2008-09,DHS,5481,,,,
KEN,309864,Children with ARI for whom advice or treatment was sought,72.3,1,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,,2008-09,DHS,264,277,,,
KEN,594376,Children with ARI for whom advice or treatment was sought,69.9,1,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCADV,,2008-09,DHS,416,432,,,
KEN,309866,Children with symptoms of ARI who received antibiotics,53.2,1,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_ABI,93966050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCABI,,2008-09,DHS,264,277,,,
KEN,594378,Children with symptoms of ARI who received antibiotics,49.6,1,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_ABI,93966050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCABI,,2008-09,DHS,416,432,,,
KEN,173196,Number of children with symptoms of ARI born in the last five (or three) years,264,0,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNM2,,2008-09,DHS,,277,,,
KEN,594379,Number of children with symptoms of ARI born in the last five (or three) years,416,0,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNM2,,2008-09,DHS,,432,,,
KEN,309867,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),277,0,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUN2,,2008-09,DHS,264,,,,
KEN,173199,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),432,0,KE,Kenya,2008,KE2008DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUN2,,2008-09,DHS,416,,,,
KEN,173200,Children with fever for whom advice or treatment was sought,63.8,1,KE,Kenya,2008,KE2008DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCADV,,2008-09,DHS,855,928,,,
KEN,659872,Children with fever for whom advice or treatment was sought,62.1,1,KE,Kenya,2008,KE2008DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCADV,,2008-09,DHS,1302,1385,,,
KEN,173202,Child took antimalarial drugs for fever,23.2,1,KE,Kenya,2008,KE2008DHS,CH_FEVT_C_AML,94036020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCAML,,2008-09,DHS,855,928,,,
KEN,659831,Child took antimalarial drugs for fever,23.2,1,KE,Kenya,2008,KE2008DHS,CH_FEVT_C_AML,94036020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCAML,,2008-09,DHS,1302,1385,,,
KEN,173205,Child took antibiotic drugs for fever,38.2,1,KE,Kenya,2008,KE2008DHS,CH_FEVT_C_ABI,94036030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCABI,,2008-09,DHS,855,928,,,
KEN,659874,Child took antibiotic drugs for fever,36.1,1,KE,Kenya,2008,KE2008DHS,CH_FEVT_C_ABI,94036030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCABI,,2008-09,DHS,1302,1385,,,
KEN,173204,Number of children with fever in the last two weeks,855,0,KE,Kenya,2008,KE2008DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCNUM,,2008-09,DHS,,928,,,
KEN,669396,Number of children with fever in the last two weeks,1302,0,KE,Kenya,2008,KE2008DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCNUM,,2008-09,DHS,,1385,,,
KEN,173203,Number of children with fever in the last two weeks (unweighted),928,0,KE,Kenya,2008,KE2008DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCUNW,,2008-09,DHS,855,,,,
KEN,365479,Number of children with fever in the last two weeks (unweighted),1385,0,KE,Kenya,2008,KE2008DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCUNW,,2008-09,DHS,1302,,,,
KEN,397502,Treatment of diarrhea: Advice or treatment was sought,59.1,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2008-09,DHS,738,756,,,
KEN,761307,Treatment of diarrhea: Advice or treatment was sought,58,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2008-09,DHS,909,946,,,
KEN,397500,Treatment of diarrhea: Oral rehydration solution (ORS),72.7,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2008-09,DHS,738,756,,,
KEN,761308,Treatment of diarrhea: Oral rehydration solution (ORS),71.5,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,2008-09,DHS,909,946,,,
KEN,397501,Treatment of diarrhea: Recommended home fluids (RHF) at home,27.5,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCRHF,,2008-09,DHS,738,756,,,
KEN,761309,Treatment of diarrhea: Recommended home fluids (RHF) at home,25.9,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCRHF,,2008-09,DHS,909,946,,,
KEN,397508,Treatment of diarrhea: Either ORS or RHF,72.7,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2008-09,DHS,738,756,,,
KEN,761310,Treatment of diarrhea: Either ORS or RHF,71.5,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2008-09,DHS,909,946,,,
KEN,397513,Treatment of diarrhea: Zinc supplements,0.2,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ZNC,94096044,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCZNC,,2008-09,DHS,738,756,,,
KEN,761289,Treatment of diarrhea: Zinc supplements,0.2,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ZNC,94096044,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCZNC,,2008-09,DHS,909,946,,,
KEN,397509,Treatment of diarrhea: Increased fluids,24.6,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,2008-09,DHS,738,756,,,
KEN,761281,Treatment of diarrhea: Increased fluids,26.1,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,2008-09,DHS,909,946,,,
KEN,397510,Treatment of diarrhea: ORT or increased fluids,78.1,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,2008-09,DHS,738,756,,,
KEN,761282,Treatment of diarrhea: ORT or increased fluids,78.1,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORI,,2008-09,DHS,909,946,,,
KEN,397506,"Treatment of diarrhea: No ORS, RHF or increased fluids",21.9,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,2008-09,DHS,738,756,,,
KEN,761280,"Treatment of diarrhea: No ORS, RHF or increased fluids",21.9,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNON,,2008-09,DHS,909,946,,,
KEN,397511,Treatment of diarrhea: Antibiotics,13.7,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ABI,94096080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCABI,,2008-09,DHS,738,756,,,
KEN,761288,Treatment of diarrhea: Antibiotics,14.2,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_ABI,94096080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCABI,,2008-09,DHS,909,946,,,
KEN,397507,Treatment of diarrhea: Antimotility drugs,7.3,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_AMO,94096090,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCAMO,,2008-09,DHS,738,756,,,
KEN,761283,Treatment of diarrhea: Antimotility drugs,8.7,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_AMO,94096090,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCAMO,,2008-09,DHS,909,946,,,
KEN,397503,Treatment of diarrhea: Intravenous solution,0.3,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCIVS,,2008-09,DHS,738,756,,,
KEN,761284,Treatment of diarrhea: Intravenous solution,0.2,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCIVS,,2008-09,DHS,909,946,,,
KEN,397504,Treatment of diarrhea: Injection,2.4,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_INJ,94096120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINJ,,2008-09,DHS,738,756,,,
KEN,761285,Treatment of diarrhea: Injection,2.1,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_INJ,94096120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINJ,,2008-09,DHS,909,946,,,
KEN,397516,Treatment of diarrhea: Home remedy - other,25.8,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCHOM,,2008-09,DHS,738,756,,,
KEN,761286,Treatment of diarrhea: Home remedy - other,23.6,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCHOM,,2008-09,DHS,909,946,,,
KEN,397517,Treatment of diarrhea: No treatment,13,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNOT,,2008-09,DHS,738,756,,,
KEN,761287,Treatment of diarrhea: No treatment,13,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNOT,,2008-09,DHS,909,946,,,
KEN,761293,Treatment of diarrhea: don't know or missing,0,1,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_DKM,94096150,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCDKM,,2008-09,DHS,909,946,,,
KEN,397512,Number of children born in the last five (or three) years,738,0,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,2008-09,DHS,,756,,,
KEN,762767,Number of children born in the last five (or three) years,909,0,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNUM,,2008-09,DHS,,946,,,
KEN,173209,Number of children born in the last five (or three) years (unweighted),756,0,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,2008-09,DHS,738,,,,
KEN,305068,Number of children born in the last five (or three) years (unweighted),946,0,KE,Kenya,2008,KE2008DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,2008-09,DHS,909,,,,
KEN,491311,Children under 5 with fever for whom advice or treatment was sought from a public sector facility,39,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_PUB,125006010,I,1000,0,Total,Total,0,,1,1,MLFEVSCPUB,,2008-09,DHS,1302,1385,,,
KEN,491312,Children under 5 with fever for whom advice or treatment was sought from a government hospital ,12.1,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_GHS,125006020,I,1000,0,Total,Total,0,,1,1,MLFEVSCGHS,,2008-09,DHS,1302,1385,,,
KEN,491320,Children under 5 with fever for whom advice or treatment was sought from a government health center ,12.9,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_GHC,125006030,I,1000,0,Total,Total,0,,1,1,MLFEVSCGHC,,2008-09,DHS,1302,1385,,,
KEN,491321,Children under 5 with fever for whom advice or treatment was sought from another type of public sector facility,14.5,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_GOT,125006070,I,1000,0,Total,Total,0,,1,1,MLFEVSCGOT,,2008-09,DHS,1302,1385,,,
KEN,491317,Children under 5 with fever for whom advice or treatment was sought from a private sector facility,17.2,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_PRV,125006080,I,1000,0,Total,Total,0,,1,1,MLFEVSCPRV,,2008-09,DHS,1302,1385,,,
KEN,491318,Children under 5 with fever for whom advice or treatment was sought from a private hospital/clinic,7.3,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_PHS,125006090,I,1000,0,Total,Total,0,,1,1,MLFEVSCPHS,,2008-09,DHS,1302,1385,,,
KEN,491319,Children under 5 with fever for whom advice or treatment was sought from a pharmacy,7.8,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_PPH,125006100,I,1000,0,Total,Total,0,,1,1,MLFEVSCPPH,,2008-09,DHS,1302,1385,,,
KEN,491322,Children under 5 with fever for whom advice or treatment was sought from another private medical sector facility,2.3,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_POT,125006140,I,1000,0,Total,Total,0,,1,1,MLFEVSCPOT,,2008-09,DHS,1302,1385,,,
KEN,491315,Children under 5 with fever for whom advice or treatment was sought from another source,6.8,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_OSR,125006150,I,1000,0,Total,Total,0,,1,1,MLFEVSCOSR,,2008-09,DHS,1302,1385,,,
KEN,491313,Children under 5 with fever for whom advice or treatment was sought from a shop,6,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_SHP,125006160,I,1000,0,Total,Total,0,,1,1,MLFEVSCSHP,,2008-09,DHS,1302,1385,,,
KEN,491314,Children under 5 with fever for whom advice or treatment was sought from a traditional practitioner,0.2,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_TRD,125006170,I,1000,0,Total,Total,0,,1,1,MLFEVSCTRD,,2008-09,DHS,1302,1385,,,
KEN,491316,Children under 5 with fever for whom advice or treatment was sought from a market,0.2,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_MKT,125006180,I,1000,0,Total,Total,0,,1,1,MLFEVSCMKT,,2008-09,DHS,1302,1385,,,
KEN,491323,Children under 5 with fever for whom advice or treatment was sought from others,0.5,1,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_OTH,125006190,I,1000,0,Total,Total,0,,1,1,MLFEVSCOTH,,2008-09,DHS,1302,1385,,,
KEN,491324,Number of children under 5 with fever in the two weeks preceding the survey,1302,0,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_NUM,125006200,D,1000,0,Total,Total,0,,1,1,MLFEVSCNUM,,2008-09,DHS,,1385,,,
KEN,186903,Number of children under 5 with fever in the two weeks preceding the survey (unweighted),1385,0,KE,Kenya,2008,KE2008DHS,ML_FEVS_C_UNW,125006210,U,1000,0,Total,Total,0,,1,1,MLFEVSCUNW,,2008-09,DHS,1302,,,,
KEN,186894,"Children with fever for whom advice or treatment was sought, the source was a public sector facility",62.7,1,KE,Kenya,2008,KE2008DHS,ML_FEVA_C_PUB,125036010,I,1000,0,Total,Total,0,,1,1,MLFEVACPUB,,2008-09,DHS,811,881,,,
KEN,186898,"Children with fever for whom advice or treatment was sought, the source was a government hospital ",19.5,1,KE,Kenya,2008,KE2008DHS,ML_FEVA_C_GHS,125036020,I,1000,0,Total,Total,0,,1,1,MLFEVACGHS,,2008-09,DHS,811,881,,,
KEN,186907,"Children with fever for whom advice or treatment was sought, the source was a government health center ",20.6,1,KE,Kenya,2008,KE2008DHS,ML_FEVA_C_GHC,125036030,I,1000,0,Total,Total,0,,1,1,MLFEVACGHC,,2008-09,DHS,811,881,,,
KEN,186899,"Children with fever for whom advice or treatment was sought, the source was another type of public sector facility",23.3,1,KE,Kenya,2008,KE2008DHS,ML_FEVA_C_GOT,125036070,I,1000,0,Total,Total,0,,1,1,MLFEVACGOT,,2008-09,DHS,811,881,,,
KEN,186895,"Children with fever for whom advice or treatment was sought, the source was a private sector facility",27.7,1,KE,Kenya,2008,KE2008DHS,ML_FEVA_C_PRV,125036080,I,1000,0,Total,Total,0,,1,1,MLFEVACPRV,,2008-09,DHS,811,881,,,
KEN,186900,"Children with fever for whom advice or treatment was sought, the source was a private hospital/clinic",11.7,1,KE,Kenya,2008,KE2008DHS,ML_FEVA_C_PHS,125036090,I,1000,0,Total,Total,0,,1,1,MLFEVACPHS,,2008-09,DHS,811,881,,,
